food_cd,food_nm,reason
P101-405000400-7337,메이플 피칸(80416H),중복 FOOD_CD
P101-405000400-7349,미니 메이플 피칸 플레이트,중복 FOOD_CD
P101-405000400-7359,미니 시나몬 스윌,중복 FOOD_CD
P101-405000400-7395,밤긴돈,중복 FOOD_CD
P101-405000400-7447,뺑 오 초콜릿,중복 FOOD_CD
P101-405000400-7451,사워도우빵,중복 FOOD_CD
P101-405000400-7455,삼색화권,중복 FOOD_CD
P101-405000400-7457,상하이 충유병,중복 FOOD_CD
P101-405000400-7481,수도,중복 FOOD_CD
P101-405000400-7504,시나몬 스윌,중복 FOOD_CD
P101-405000400-7542,오인월병,중복 FOOD_CD
P101-405000400-7555,유티아오,중복 FOOD_CD
P101-405000400-7598,총화빙,중복 FOOD_CD
P101-405000400-7727,풍맥마화,중복 FOOD_CD
P101-405000400-7768,피타브레드,중복 FOOD_CD
P101-405000400-7786,화권(꽃빵),중복 FOOD_CD
P101-405000400-7821,바움쿠헨,중복 FOOD_CD
P101-405000400-7824,바움쿠헨 메이플맛,중복 FOOD_CD
P101-405000400-7828,바움쿠헨 솔티드 카라멜맛,중복 FOOD_CD
P101-405000400-7872,치즈 바움쿠헨,중복 FOOD_CD
P101-405000400-7910,허니 바움쿠헨,중복 FOOD_CD
P101-405000400-7913,화권(꽃빵),중복 FOOD_CD
P101-405000400-8198,곰돌이 딸기슈,중복 FOOD_CD
P101-405000400-8199,곰돌이 메론슈,중복 FOOD_CD
P101-405000400-8201,곰돌이 초코슈,중복 FOOD_CD
P101-405000400-8281,브리오슈,중복 FOOD_CD
P101-405000400-8415,고소한 통밀 견과빵,중복 FOOD_CD
P101-405000400-8432,땅콩빵,중복 FOOD_CD
P101-405000400-8439,메이플 피칸 플레이트 (639205),중복 FOOD_CD
P101-405000400-8448,바닐라향 카타라나(합성바닐라향 0.26%함유),중복 FOOD_CD
P101-405000400-8471,옛날 계란빵,중복 FOOD_CD
P101-405000400-8483,충샹풍미수좌병-450g,중복 FOOD_CD
P101-405000400-8514,T79655. 미니 어니언 롤,중복 FOOD_CD
P101-405000400-8552,슬라이스브리오슈(4136),중복 FOOD_CD
P101-405000400-8604,포로타,중복 FOOD_CD
P101-405000400-8619,VETLI 수시카빵 미니,중복 FOOD_CD
P101-405000400-8628,대만식 후추빵,중복 FOOD_CD
P101-405000400-8638,로우송빙,중복 FOOD_CD
P101-405000400-8717,파라타_어니언,중복 FOOD_CD
P101-405000400-8734,화권,중복 FOOD_CD
P101-405000400-8772,브리오슈,중복 FOOD_CD
P101-405000400-8891,슬랩 브레드,중복 FOOD_CD
P101-405000400-8913,초코구리볼,중복 FOOD_CD
P101-405000400-8941,티슈 브레드,중복 FOOD_CD
P101-405000400-8947,포카치아,중복 FOOD_CD
P101-405000400-8990,화권,중복 FOOD_CD
P101-406000400-0290,잉글리쉬 스콘,중복 FOOD_CD
P101-407000400-1015,레이어드 식빵,중복 FOOD_CD
P101-407000400-1018,쫄깃한 퀴노아 식빵,중복 FOOD_CD
P101-407000400-1104,18겹 밀푀유 식빵 (80g),중복 FOOD_CD
P101-408000400-0721,나가사키 카스텔라,중복 FOOD_CD
P101-408000400-0725,말차 카스텔라,중복 FOOD_CD
P101-408000400-0729,반숙 카스테라,중복 FOOD_CD
P101-408000400-0732,촉촉 카스테라 (300g),중복 FOOD_CD
P101-408000400-0735,카스텔라 왕자,중복 FOOD_CD
P101-408000400-0749,바나나밀크카스테라,중복 FOOD_CD
P101-408000400-0764,훈와리밀크카스테라,중복 FOOD_CD
P101-408000400-0879,소프트카스테라,중복 FOOD_CD
P101-408000400-0915,허니버터 카스테라- 90g,중복 FOOD_CD
P101-408000400-0959,찰보리 저당 카스테라,중복 FOOD_CD
P101-408000400-0962,초코 카스테라,중복 FOOD_CD
P101-408000400-0990,땅콩카스테라,중복 FOOD_CD
P101-408000400-1007,쑥카스테라,중복 FOOD_CD
P101-408000400-1010,옥수수카스테라,중복 FOOD_CD
P101-409000400-0184,더블치즈스트로베리,중복 FOOD_CD
P101-409000400-0934,초코파운드케익,중복 FOOD_CD
P101-409000400-0970,치즈가 부드러운 시간,중복 FOOD_CD
P101-409000400-1974,해피 별이빛나는밤에,중복 FOOD_CD
P101-409000400-2369,연세우유 초코우유롤케익,중복 FOOD_CD
P101-409000400-2815,블라썸쌀케이크,중복 FOOD_CD
P101-409000400-3103,티라미수가또쇼콜라,중복 FOOD_CD
P101-409000400-3215,가토쇼콜라,중복 FOOD_CD
P101-409000400-3789,파리)초코가 달콤한 시간,중복 FOOD_CD
P101-409000400-4408,돌아온고오스초코케익,중복 FOOD_CD
P101-409000400-4723,우리밀 오월의 케익,중복 FOOD_CD
P101-409000400-4930,(가또)가나슈 딸기초코 케이크,중복 FOOD_CD
P101-409000400-4963,[치즈]가 부드러운 시간,중복 FOOD_CD
P101-409000400-5236,신데렐라_마법의 성,중복 FOOD_CD
P101-409000400-5253,연세우유 생크림우유롤케익,중복 FOOD_CD
P101-409000400-5415,한라봉 롤케이크 조각,중복 FOOD_CD
P101-409000400-5510,미니 초코칩 케익,중복 FOOD_CD
P101-409000400-5551,블루베리 엔 라즈베리 치즈케이크(3288603),중복 FOOD_CD
P101-409000400-5555,쁘띠치즈케익,중복 FOOD_CD
P101-409000400-5599,유로 케이크 판단향,중복 FOOD_CD
P101-409000400-5605,초콜릿 바움쿠헨,중복 FOOD_CD
P101-409000400-5672,필라델피아 치즈케익 큐브,중복 FOOD_CD
P101-409000400-5702,마루나카 초코칩 케이크,중복 FOOD_CD
P101-409000400-5703,마루나카 치즈 케이크,중복 FOOD_CD
P101-409000400-5704,마루킨 바움 까망베르 치즈 케이크,중복 FOOD_CD
P101-409000400-5705,마루킨 바움 벨기안 초콜릿맛 케이크,중복 FOOD_CD
P101-409000400-5706,마루킨 바움 아츠기리 말차 케이크,중복 FOOD_CD
P101-409000400-5707,말렌카 코코아맛 허니케이크(100G),중복 FOOD_CD
P101-409000400-5710,말렌카 호두맛 허니케이크 (100G),중복 FOOD_CD
P101-409000400-5734,부드러운 우유케이크,중복 FOOD_CD
P101-409000400-5750,우유케이크,중복 FOOD_CD
P101-409000400-5763,크리미밀크케이크,중복 FOOD_CD
P101-409000400-5773,파운드 케이크,중복 FOOD_CD
P101-409000400-5895,딸기케이크 4호,중복 FOOD_CD
P101-409000400-6175,[초코]가 달콤한 시간,중복 FOOD_CD
P101-409000400-6374,초코가 달콤한 시간,중복 FOOD_CD
P101-409000400-6440,미니 우유 롤케이크,중복 FOOD_CD
P101-409000400-6445,시아와세도 우유케이크,중복 FOOD_CD
P101-409000400-6447,아츠기리 말차바움,중복 FOOD_CD
P101-409000400-6448,아츠기리 커트바움,중복 FOOD_CD
P101-409000400-6524,요거트케익,중복 FOOD_CD
P101-409000400-6615,시그니처 치즈케이크,중복 FOOD_CD
P101-409000400-6794,당근 케이크,중복 FOOD_CD
P101-409000400-6800,더티 초코케이크,중복 FOOD_CD
P101-409000400-6826,로투스 치즈 케이크,중복 FOOD_CD
P101-409000400-6847,미니망고무스,중복 FOOD_CD
P101-409000400-6874,사각고구마크런치케익,중복 FOOD_CD
P101-409000400-7111,우리밀제주감귤초코케익,중복 FOOD_CD
P101-409000400-7134,촉촉 스팀케이크 커스터드,중복 FOOD_CD
P101-410000100-0107,바클라바 믹스 넛,중복 FOOD_CD
P101-410000100-0108,바클라바 피스타치오,중복 FOOD_CD
P101-410000400-0129,크로와상,중복 FOOD_CD
P101-410000400-0572,퀸아망,중복 FOOD_CD
P101-410000400-0929,애플 크라운 (639203),중복 FOOD_CD
P101-410000400-0956,크로아상 스트레이트 70g,중복 FOOD_CD
P101-410000400-0987,T78622 버터 크로아상 스트레이트,중복 FOOD_CD
P101-410000400-1117,에이오피 이즈니 버터 크로아상 (25965),중복 FOOD_CD
P101-410000400-1153,미니 라즈베리 크라운 (639221),중복 FOOD_CD
P101-410000400-1159,고창고구마데니쉬,중복 FOOD_CD
P101-411000400-0113,단호박고로케,중복 FOOD_CD
P101-411000400-0123,쉐프원 포테이토 고로케,중복 FOOD_CD
P101-411000400-0128,옛날고로케,중복 FOOD_CD
P101-411000400-0131,옥수수고로케,중복 FOOD_CD
P101-411000400-0189,고구마고로케,중복 FOOD_CD
P101-412000100-0064,하트 파이,중복 FOOD_CD
P101-412000400-0249,블루베리타르트,중복 FOOD_CD
P101-413000400-0426,타마고만쥬,중복 FOOD_CD
P101-413000400-0447,쿠리만주,중복 FOOD_CD
P101-415000400-0022,고르곤졸라메트로피자,중복 FOOD_CD
P101-415000400-0350,페퍼로니 메트로피자,중복 FOOD_CD
P101-415000400-0774,REAL PRICE 1+1 2판피자 더블치즈맛,중복 FOOD_CD
P101-415000400-0775,REAL PRICE 리얼피자 더블치즈맛,중복 FOOD_CD
P101-415000400-0809,플렛브래드 콤비네이션 피자,중복 FOOD_CD
P101-415000400-0978,리스토란테 마르게리타 피자,중복 FOOD_CD
P101-415000400-0981,리스토란테 콰트로 포르마지 피자,중복 FOOD_CD
P101-415000400-1131,리스토란테 모짜렐라 피자,중복 FOOD_CD
P101-415000400-1166,리스토란테 모짜렐라 피자,중복 FOOD_CD
P101-415000400-1169,이탈피자 마르게리타 피자 [#1896287],중복 FOOD_CD
P101-415000400-1200,치즈크러스트피자 페퍼로니디럭스,중복 FOOD_CD
P101-418000400-0337,야채 모양 친구들 찐빵,중복 FOOD_CD
P101-419000400-0066,오곡브레드,중복 FOOD_CD
P101-419000400-0363,파라타_통밀,중복 FOOD_CD
P101-421000400-0083,미션 밀또띠아,중복 FOOD_CD
P101-421000400-0127,소프트 플라워 또띠아,중복 FOOD_CD
P101-421000400-0139,통밀 또띠야(20cm),중복 FOOD_CD
P101-421000400-0154,밀 또띠야(15cm),중복 FOOD_CD
P101-421000400-0155,옥수수&밀또띠야(12cm),중복 FOOD_CD
P101-421000400-0156,옥수수&밀또띠야(20cm),중복 FOOD_CD
P101-421000400-0158,또띠아 5인치,중복 FOOD_CD
P101-421000400-0162,밀가루또띠아(10인치),중복 FOOD_CD
P101-421000400-0163,밀가루또띠아(12인치),중복 FOOD_CD
P101-422000400-0371,초코 마들렌,중복 FOOD_CD
P101-422000400-0405,클래식 마들렌 (550g),중복 FOOD_CD
P101-422000400-0413,마들렌,중복 FOOD_CD
P101-423000400-0247,단팥 앙꼬 모닝빵,중복 FOOD_CD
P101-424000100-0044,플레인휘낭시에 생지,중복 FOOD_CD
P101-424000400-0966,직접구워먹는 우리버터휘낭시에 반죽,중복 FOOD_CD
P101-424000400-1422,베이첼 생지,중복 FOOD_CD
P101-424000400-1535,트레디셔널 초콜릿칩 쿠키 생지(6.06KG),중복 FOOD_CD
P101-424000400-1556,씬크러스트 피자 베이스 G (8인치),중복 FOOD_CD
P101-424000400-1565,플레인반죽(냉동),중복 FOOD_CD
P101-425000100-0016,초코 브라우니,중복 FOOD_CD
P101-425000400-0143,브라우니,중복 FOOD_CD
P101-425000400-0148,자케 미니 브라우니 150g,중복 FOOD_CD
P101-427000400-0060,옥수수소보루,중복 FOOD_CD
P101-427000400-0280,단팥맘모스,중복 FOOD_CD
P101-427000400-0288,완두맘모스,중복 FOOD_CD
P101-429000400-0044,벨지안 와플,중복 FOOD_CD
P101-430000400-0606,티포 미니롤케익 밀크맛,중복 FOOD_CD
P101-430000400-0609,도쿄브레드 홋카이도 크림빵,중복 FOOD_CD
P101-430000400-0613,카스타드크림빵,중복 FOOD_CD
P101-430000400-0739,꽈배기공방(곡물크림),중복 FOOD_CD
P101-431000400-0210,저당 스파이시치킨 후무스 포켓 피타 샌드위치,중복 FOOD_CD
P101-431000400-0211,저당 잠봉 머쉬룸 버터 사워도우 슬랩 샌드위치,중복 FOOD_CD
P101-431000400-0212,치킨 바비큐 멜트 호밀통밀 슬랩 샌드위치,중복 FOOD_CD
P101-431000400-0213,치킨 바질 올리브 사워도우 슬랩 샌드위치,중복 FOOD_CD
P101-431000400-0214,트리플 치즈 숙성로인 슬랩 샌드위치,중복 FOOD_CD
P101-432000400-0243,오리지날 크레페(573803),중복 FOOD_CD
P101-432000400-0252,좁쌀전병,중복 FOOD_CD
P101-432000400-0265,팬케이크 도라야키,중복 FOOD_CD
P101-432000400-0303,텐케이 도라야끼,중복 FOOD_CD
P101-432000400-0381,두가지맛 도라야끼,중복 FOOD_CD
P101-433000400-0233,냉동타코야끼,중복 FOOD_CD
P101-433000400-0252,타코야끼,중복 FOOD_CD
P101-433000400-0254,타코야끼,중복 FOOD_CD
P101-433000400-0267,홋카이도치즈만쥬,중복 FOOD_CD
P101-433000400-0295,제주 우도 땅콩빵,중복 FOOD_CD
P101-433000400-0331,리얼 통팥 땅콩빵,중복 FOOD_CD
P101-433000400-0339,프리미엄 타코야끼,중복 FOOD_CD
P101-435000400-0478,피낭시에,중복 FOOD_CD
P101-501000500-0018,곶감호박떡,중복 FOOD_CD
P101-501000500-0050,단호박인절미,중복 FOOD_CD
P101-501000500-0051,단호박찹쌀떡,중복 FOOD_CD
P101-501000500-0189,설기네고구마떡볶이,중복 FOOD_CD
P101-501000500-0247,앙큼케익,중복 FOOD_CD
P101-501000500-0271,옥수수방울기정떡,중복 FOOD_CD
P101-501000500-1105,쫀득한 떡국떡,중복 FOOD_CD
P101-501000500-3075,아임뽀끼 치즈,중복 FOOD_CD
P101-501000500-3339,말차 모찌,중복 FOOD_CD
P101-501000500-3355,샤인머스캣 모찌,중복 FOOD_CD
P101-501000500-3364,유자가오,중복 FOOD_CD
P101-501000500-3480,떡국 떡,중복 FOOD_CD
P101-501000500-4001,모시송편 대(大)(냉동),중복 FOOD_CD
P101-501000500-4002,모시송편 소(小)(냉동),중복 FOOD_CD
P101-501000500-4028,복분자송편 (깨) (냉동),중복 FOOD_CD
P101-501000500-4054,쑥송편 (깨) (냉동),중복 FOOD_CD
P101-501000500-4055,쑥송편 (동부) (냉동),중복 FOOD_CD
P101-501000500-4083,왕송편(쑥),중복 FOOD_CD
P101-501000500-4121,콩모시송편 대(大) (냉동),중복 FOOD_CD
P101-501000500-4122,콩송편,중복 FOOD_CD
P101-501000500-4131,핫이슈 오색송편,중복 FOOD_CD
P101-501000500-4135,호박송편 (깨) (냉동),중복 FOOD_CD
P101-501000500-4136,호박송편 (동부) (냉동),중복 FOOD_CD
P101-501000500-4144,흑미송편 (깨) (냉동),중복 FOOD_CD
P101-501000500-4145,흑미송편 (동부) (냉동),중복 FOOD_CD
P101-501000500-4149,흰송편 (깨) (냉동),중복 FOOD_CD
P101-501000500-4151,흰송편(동부)(냉동),중복 FOOD_CD
P101-501000500-4184,녹두 모시송편,중복 FOOD_CD
P101-501000500-4213,모시개떡(냉),중복 FOOD_CD
P101-501000500-4216,모시송편(깨)(냉동),중복 FOOD_CD
P101-501000500-4225,반달 모시송편(깨),중복 FOOD_CD
P101-501000500-4226,반달 모시송편(동부),중복 FOOD_CD
P101-501000500-4227,반달 호박송편(깨),중복 FOOD_CD
P101-501000500-4228,반달 흰송편(깨),중복 FOOD_CD
P101-501000500-4229,반달 흰송편(동부),중복 FOOD_CD
P101-501000500-4254,쑥개떡(냉),중복 FOOD_CD
P101-501000500-4274,오모치노 히토토키 초코 모찌,중복 FOOD_CD
P101-501000500-4277,왕송편(흰),중복 FOOD_CD
P101-501000500-4283,우키요에 매실향&밤 모찌,중복 FOOD_CD
P101-501000500-4321,핫이슈 모시송편,중복 FOOD_CD
P101-501000500-4322,핫이슈 사색송편(흰깨 호깨 흑동 쑥동),중복 FOOD_CD
P101-501000500-4323,핫이슈 송편(흰깨),중복 FOOD_CD
P101-501000500-4324,핫이슈 이색송편(흑동 쑥동),중복 FOOD_CD
P101-501000500-4325,핫이슈 이색송편(흰깨 호깨),중복 FOOD_CD
P101-501000500-4344,흑임자 모시송편,중복 FOOD_CD
P101-501000500-4872,두바이초코찹쌀떡,중복 FOOD_CD
P101-501000500-4877,딸기요거트소보로찹쌀떡,중복 FOOD_CD
P101-501000500-4878,딸기젤리크림모찌,중복 FOOD_CD
P101-501000500-5077,포떡이,중복 FOOD_CD
P102-101010100-0128,누가바,중복 FOOD_CD
P102-101010100-1250,피오르 디 라떼,중복 FOOD_CD
P102-101010100-1427,하겐다즈 딸기 초콜릿 스윗 케이크,중복 FOOD_CD
P102-101010100-1690,그린티 아이스크림,중복 FOOD_CD
P102-101010100-1699,스트로베리&크림 아이스크림바,중복 FOOD_CD
P102-101010100-1757,민트초코 봉봉,중복 FOOD_CD
P102-101010100-1774,쿠키앤크림 아이스크림,중복 FOOD_CD
P102-101010100-1775,쿠키앤크림 아이스크림,중복 FOOD_CD
P102-101010100-1867,쿠키앤크림 아이스크림(9.46L),중복 FOOD_CD
P102-101010500-0073,슈크림 붕어싸만코,중복 FOOD_CD
P102-103010300-0152,메로나 바나나,중복 FOOD_CD
P102-103010300-0733,메로나,중복 FOOD_CD
P102-103010300-0950,메로나,중복 FOOD_CD
P102-103010300-0952,메로나,중복 FOOD_CD
P102-103010300-0971,시모나 크런치킹,중복 FOOD_CD
P102-103010300-1263,퍼플 아이스,중복 FOOD_CD
P102-104010400-0403,찰떡망고빙수雪,중복 FOOD_CD
P102-104010400-0404,찰떡우유빙수雪,중복 FOOD_CD
P102-301030000-0154,파워캡 레드피치,중복 FOOD_CD
P102-301030000-0462,제주한라봉,중복 FOOD_CD
P102-301030000-0733,라우빙꾼,중복 FOOD_CD
P102-301030000-0743,망고 소르베,중복 FOOD_CD
P102-301030000-0771,코코넛 아이스,중복 FOOD_CD
P102-301030000-0806,두리안왕쉐고,중복 FOOD_CD
P102-301030000-0845,컵수박아이스,중복 FOOD_CD
P102-301030000-0847,컵파인애플아이스,중복 FOOD_CD
P102-301030000-0862,파인애플 아이스,중복 FOOD_CD
P102-301030000-0875,파인애플아이스,중복 FOOD_CD
P102-301030000-0876,파인퐁당,중복 FOOD_CD
P102-301030000-1004,따옴바 배,중복 FOOD_CD
P102-301030000-1023,오크베리 아사이 소르벳,중복 FOOD_CD
P102-301030000-1026,파인애플 아이스,중복 FOOD_CD
P103-101020100-0584,미랑시에(봉봉초콜릿),중복 FOOD_CD
P103-101020100-0722,다크 초콜릿,중복 FOOD_CD
P103-101020100-0732,다크 초콜릿 슈프림 카카오 트레이스,중복 FOOD_CD
P103-101020100-0738,다크 커버춰 초콜릿,중복 FOOD_CD
P103-101020100-0755,다크초콜릿칩,중복 FOOD_CD
P103-101020100-0802,린도볼 엑스트라다크,중복 FOOD_CD
P103-101020100-0948,오늘좋은 초콜릿 다크,중복 FOOD_CD
P103-101020100-0989,초코칩다크 309,중복 FOOD_CD
P103-101020100-1070,파레 골드 비터 가나쉬 마다가스카,중복 FOOD_CD
P103-101020100-1116,휘태커스 미니슬랩 아몬드 앤 크랜베리 초콜릿,중복 FOOD_CD
P103-101020100-1117,휘태커스 미니슬랩 페퍼민트 다크초콜릿,중복 FOOD_CD
P103-101020100-1173,도블라 트러플쉘 다크,중복 FOOD_CD
P103-101020100-1192,메이지 블랙 초콜릿 41g,중복 FOOD_CD
P103-101020100-1232,블랑사르트 유기농 다크 100% 초콜릿,중복 FOOD_CD
P103-101020100-1263,엑스트라다크블랜드 90%  (117095),중복 FOOD_CD
P103-101020100-1318,트로필리아 누아 - 8515,중복 FOOD_CD
P103-101020100-1354,가나슈 까라이브 - 33626,중복 FOOD_CD
P103-101020100-1370,루이 다크,중복 FOOD_CD
P103-101020100-1379,만자리 64% -3kg - 4655,중복 FOOD_CD
P103-101020100-1387,블랑사르트 유기농 다크 82% 초콜릿,중복 FOOD_CD
P103-101020100-1390,블랑사르트 유기농 다크 99% 초콜릿,중복 FOOD_CD
P103-101020100-1405,유기농 벤자미시모 다크 80% 초콜릿,중복 FOOD_CD
P103-101020100-1406,유기농 벤자미시모 다크 90% 초콜릿,중복 FOOD_CD
P103-101020100-1413,칼레 초콜릿 다크 70-30-38-E4-U71,중복 FOOD_CD
P103-101020100-1414,커버쳐 에콰도르 60%  1/2볼,중복 FOOD_CD
P103-101020100-1415,코프레 봉보니에르,중복 FOOD_CD
P103-101020100-1423,타블레트 쇼콜라 누아르,중복 FOOD_CD
P103-101020100-1424,타블레트 쇼콜라 오 레,중복 FOOD_CD
P103-101020100-1428,프랄린 르 누아 (10109084),중복 FOOD_CD
P103-101020100-1432,프리쉬쇼기 아몬드 다크 (10109182),중복 FOOD_CD
P103-101020100-1433,프리쉬쇼기 오렌지 아몬드 다크 (10109186),중복 FOOD_CD
P103-101020100-1452,싱글 오리진 셀렉션 12피스 (10109320),중복 FOOD_CD
P103-101020100-1464,과나하 70% - 3kg - 4653,중복 FOOD_CD
P103-101020100-1479,블랑사르트 유기농 다크 85% 초콜릿,중복 FOOD_CD
P103-101020100-1500,프리쉬쇼기 두바이스타일 다크 (10109611),중복 FOOD_CD
P103-101020100-1502,프리쉬쇼기 피스타치오 다크 (10109615),중복 FOOD_CD
P103-101020100-1503,프리쉬쇼기 헤이즐넛 다크 (10109612),중복 FOOD_CD
P103-101020100-1581,아비나오 - 5614,중복 FOOD_CD
